19	18	0	180
-1	18	1	0
-1	18	2	90
12	18	3	90
16	18	4	90
1	18	5	0
4	18	6	270
9	18	7	90
15	18	8	90
18	18	9	0
-1	18	10	0
-1	18	11	0
-1	18	12	0
-1	18	13	0
-1	18	14	0
-1	18	15	0
-1	18	16	0
-1	18	17	0
3	18	18	90
-1	17	0	0
17	17	1	180
19	17	2	180
19	17	3	0
16	17	4	270
16	17	5	0
16	17	6	270
17	17	7	90
4	17	8	0
18	17	9	90
2	17	10	0
2	17	11	0
-1	17	12	0
-1	17	13	0
-1	17	14	0
-1	17	15	0
-1	17	16	0
-1	17	17	0
-1	17	18	0
0	16	0	0
17	16	1	90
16	16	2	0
16	16	3	270
16	16	4	90
19	16	5	0
19	16	6	270
17	16	7	90
8	16	8	270
18	16	9	90
-1	16	10	0
-1	16	11	0
-1	16	12	0
-1	16	13	0
-1	16	14	0
-1	16	15	0
-1	16	16	0
-1	16	17	0
2	16	18	270
12	15	0	270
4	15	1	90
0	15	2	180
14	15	3	0
16	15	4	180
13	15	5	0
9	15	6	0
1	15	7	180
15	15	8	0
18	15	9	0
-1	15	10	0
-1	15	11	0
-1	15	12	0
-1	15	13	0
-1	15	14	0
-1	15	15	0
-1	15	16	0
-1	15	17	0
-1	15	18	0
18	14	0	0
18	14	1	180
18	14	2	180
18	14	3	0
18	14	4	270
18	14	5	0
18	14	6	0
18	14	7	0
18	14	8	180
18	14	9	90
-1	14	10	0
-1	14	11	0
-1	14	12	0
-1	14	13	0
-1	14	14	0
-1	14	15	0
-1	14	16	0
-1	14	17	0
3	14	18	0
14	13	0	180
4	13	1	0
5	13	2	270
13	13	3	90
18	13	4	270
13	13	5	180
2	13	6	0
0	13	7	180
12	13	8	90
-1	13	9	0
-1	13	10	0
-1	13	11	0
-1	13	12	0
-1	13	13	0
-1	13	14	0
-1	13	15	0
-1	13	16	0
-1	13	17	0
-1	13	18	0
7	12	0	270
16	12	1	270
16	12	2	270
4	12	3	0
18	12	4	270
5	12	5	0
16	12	6	90
16	12	7	270
4	12	8	90
-1	12	9	0
-1	12	10	0
-1	12	11	0
-1	12	12	0
-1	12	13	0
-1	12	14	0
-1	12	15	0
-1	12	16	0
-1	12	17	0
-1	12	18	0
2	11	0	180
19	11	1	270
19	11	2	0
15	11	3	90
18	11	4	270
11	11	5	180
17	11	6	180
17	11	7	90
7	11	8	90
-1	11	9	0
-1	11	10	0
-1	11	11	0
-1	11	12	0
-1	11	13	0
-1	11	14	0
-1	11	15	0
10	11	16	180
-1	11	17	0
-1	11	18	0
12	10	0	270
2	10	1	180
6	10	2	90
12	10	3	0
18	10	4	90
14	10	5	270
0	10	6	270
4	10	7	270
10	10	8	0
-1	10	9	0
-1	10	10	0
-1	10	11	0
-1	10	12	0
-1	10	13	0
-1	10	14	0
-1	10	15	0
10	10	16	0
-1	10	17	0
-1	10	18	0
18	9	0	180
18	9	1	0
-1	9	2	0
18	9	3	0
18	9	4	90
18	9	5	180
18	9	6	0
18	9	7	180
18	9	8	0
-1	9	9	0
-1	9	10	0
-1	9	11	0
-1	9	12	0
-1	9	13	0
-1	9	14	0
-1	9	15	0
3	9	16	0
-1	9	17	0
-1	9	18	0
-1	8	0	0
-1	8	1	0
-1	8	2	0
-1	8	3	0
-1	8	4	0
-1	8	5	0
-1	8	6	0
-1	8	7	0
-1	8	8	0
-1	8	9	0
-1	8	10	0
-1	8	11	0
-1	8	12	0
-1	8	13	0
-1	8	14	0
3	8	15	90
-1	8	16	0
-1	8	17	0
3	8	18	180
-1	7	0	0
-1	7	1	0
-1	7	2	0
-1	7	3	0
-1	7	4	0
-1	7	5	0
-1	7	6	0
-1	7	7	0
-1	7	8	0
-1	7	9	0
-1	7	10	0
-1	7	11	0
-1	7	12	0
-1	7	13	0
-1	7	14	0
3	7	15	270
-1	7	16	0
-1	7	17	0
-1	7	18	0
-1	6	0	0
-1	6	1	0
18	6	2	270
-1	6	3	0
-1	6	4	0
-1	6	5	0
-1	6	6	0
-1	6	7	0
-1	6	8	0
-1	6	9	0
-1	6	10	0
-1	6	11	0
-1	6	12	0
-1	6	13	0
-1	6	14	0
-1	6	15	0
-1	6	16	0
-1	6	17	0
-1	6	18	0
18	5	0	180
5	5	1	0
18	5	2	180
20	5	3	180
-1	5	4	0
-1	5	5	0
-1	5	6	0
-1	5	7	0
-1	5	8	0
-1	5	9	0
-1	5	10	0
-1	5	11	0
-1	5	12	0
-1	5	13	0
-1	5	14	0
-1	5	15	0
-1	5	16	0
-1	5	17	0
-1	5	18	0
-1	4	0	0
-1	4	1	0
-1	4	2	0
18	4	3	90
-1	4	4	0
-1	4	5	0
-1	4	6	0
-1	4	7	0
-1	4	8	0
-1	4	9	0
-1	4	10	0
-1	4	11	0
-1	4	12	0
-1	4	13	0
-1	4	14	0
-1	4	15	0
-1	4	16	0
-1	4	17	0
-1	4	18	0
-1	3	0	0
-1	3	1	0
-1	3	2	0
18	3	3	90
-1	3	4	0
-1	3	5	0
-1	3	6	0
-1	3	7	0
-1	3	8	0
-1	3	9	0
-1	3	10	0
-1	3	11	0
-1	3	12	0
-1	3	13	0
-1	3	14	0
-1	3	15	0
-1	3	16	0
-1	3	17	0
-1	3	18	0
-1	2	0	0
-1	2	1	0
-1	2	2	0
-1	2	3	0
-1	2	4	0
-1	2	5	0
-1	2	6	0
-1	2	7	0
-1	2	8	0
-1	2	9	0
-1	2	10	0
-1	2	11	0
-1	2	12	0
-1	2	13	0
-1	2	14	0
-1	2	15	0
12	2	16	0
-1	2	17	0
3	2	18	180
19	1	0	180
19	1	1	270
19	1	2	0
19	1	3	180
19	1	4	0
19	1	5	0
19	1	6	0
19	1	7	0
19	1	8	0
19	1	9	0
19	1	10	0
19	1	11	0
19	1	12	0
19	1	13	0
19	1	14	0
19	1	15	0
19	1	16	0
20	1	17	270
19	1	18	270
18	0	0	270
17	0	1	270
16	0	2	270
15	0	3	270
14	0	4	270
13	0	5	270
12	0	6	270
11	0	7	270
10	0	8	270
9	0	9	270
8	0	10	270
7	0	11	270
6	0	12	270
5	0	13	270
